order id,customer id,product id,order status,payment id,order date,shipping id,Is old customer,feedback,'quantity':'cost'
340,1309,BSF101,Completed,5,8/24/2024,4,No,3,'6': '69.02969117'
341,1310,DSK103,Cancelled,4,11/26/2023,4,Yes,3,'9': '121.6796261'
342,1310,CHR102,cancelled,4,8/23/2024,1,No,2,'9': '126.8240468'
343,1311,BSF101,Completed,3,8/30/2024,3,Yes,3,'3': '77.65840257'
344,1312,CHR101,Completed,4,6/13/2024,3,Yes,5,'4': '4.189729272'
345,1313,SCB101,Completed,5,1/7/2024,3,No,3,'7': '62.72919932'
346,1313,CHR102,Completed,4,6/20/2024,3,No,2,'6': '140.9156075'
347,1314,CHR101,Completed,2,12/9/2023,4,No,5,'6': '3.724203797'
348,1314,DSK103,Cancelled,5,9/7/2024,3,No,3,'7': '136.8895794'
349,1315,CHR102,Cancelled,5,3/17/2024,3,No,2,'6': '140.9156075'
350,1315,CHR101,cancelled,5,5/29/2024,3,No,5,'6': '4.189729272'
351,1315,DSK103,Cancelled,3,6/8/2024,4,Yes,3,'10': '121.6796261'
352,1315,CHR101,Cancelled,5,6/25/2024,4,No,5,'6': '3.724203797'
353,1316,BSF101,Completed,5,5/11/2024,4,Yes,3,'3': '69.02969117'
354,1316,SCB101,Cancelled,3,5/31/2024,4,No,3,'10': '55.75928829'
355,1316,BSF101,Completed,2,9/5/2024,1,Yes,3,'5': '69.89256231'
356,1317,BSF101,Completed,3,5/9/2024,4,No,3,'2': '69.02969117'
357,1317,CHR101,Cancelled,3,5/21/2024,4,No,5,'6': '3.724203797'
358,1318,SCB101,Completed,5,11/19/2023,1,No,3,'10': '56.45627939'
359,1320,BSF101,Completed,3,11/21/2023,1,No,3,'7': '69.89256231'
360,1321,SCB101,Completed,5,12/9/2023,4,No,3,'8': '55.75928829'
361,1321,BSF101,Cancelled,4,3/23/2024,1,No,3,'7': '69.89256231'
362,1324,DSK103,Cancelled,2,6/14/2024,4,No,3,'10': '121.6796261'
363,1326,BSF101,Completed,4,10/11/2023,1,Yes,3,'8': '69.89256231'
364,1327,CHR101,Cancelled,5,12/7/2023,1,No,5,'9': '3.770756345'
365,1327,DSK103,Completed,5,1/2/2024,4,No,3,'3': '121.6796261'
366,1327,SCB101,Cancelled,5,9/20/2024,1,No,3,'2': '56.45627939'
367,1328,DSK103,Cancelled,5,5/16/2024,4,No,3,'8': '121.6796261'
368,1329,CHR102,Completed,4,3/4/2024,1,No,2,'3': '126.8240468'
369,1331,BSF101,Completed,3,6/21/2024,4,No,3,'5': '69.02969117'
370,1333,SCB101,completed,2,4/10/2024,1,No,3,'9': '56.45627939'
371,1333,BSF101,Completed,2,6/19/2024,1,Yes,3,'7': '69.89256231'
372,1333,SCB101,Completed,4,8/1/2024,1,No,3,'1': '56.45627939'
373,1335,CHR102,Completed,3,1/13/2024,4,No,2,'10': '125.2583178'
374,1335,BSF101,Completed,5,7/4/2024,1,No,3,'3': '69.89256231'
375,1335,CHR101,Cancelled,2,7/10/2024,1,No,5,'6': '3.770756345'
376,1337,CHR101,Cancelled,5,12/2/2023,4,No,5,'7': '3.724203797'
377,1337,SCB101,Completed,3,12/30/2023,4,No,3,'6': '55.75928829'
378,1340,SCB101,Completed,4,7/7/2024,3,Yes,3,'10': '62.72919932'
379,1340,DSK103,Completed,2,8/22/2024,4,Yes,3,'8': '121.6796261'
380,1341,CHR101,Cancelled,5,11/21/2023,4,No,5,'7': '3.724203797'
381,1342,BSF101,Completed,5,10/12/2023,1,No,3,'4': '69.89256231'
382,1342,CHR102,Cancelled,4,10/21/2023,4,No,2,'10': '125.2583178'
383,1342,SCB101,Cancelled,4,1/11/2024,4,No,3,'5': '55.75928829'
384,1342,CHR102,Cancelled,4,8/5/2024,4,No,2,'8': '125.2583178'
385,1344,DSK103,Cancelled,4,11/4/2023,3,No,3,'6': '136.8895794'
386,1347,DSK103,completed,3,4/16/2024,3,Yes,3,'10': '136.8895794'
387,1347,CHR101,Cancelled,2,7/16/2024,3,No,5,'2': '4.189729272'
388,1348,DSK103,Completed,2,10/13/2023,3,No,3,'4': '136.8895794'
389,1348,BSF101,Completed,5,11/28/2023,4,No,3,'5': '69.02969117'
390,1348,DSK103,Completed,4,1/28/2024,3,No,3,'3': '136.8895794'
391,1349,CHR102,Completed,3,10/1/2023,1,No,2,'7': '126.8240468'
392,1350,BSF101,Completed,2,9/11/2024,1,No,3,'7': '69.89256231'
393,1351,DSK103,Cancelled,3,3/1/2024,1,Yes,3,'1': '123.2006214'
394,1352,CHR102,Completed,3,9/29/2023,4,Yes,2,'2': '125.2583178'
395,1352,SCB101,Cancelled,4,10/13/2023,4,No,3,'7': '55.75928829'
396,1352,CHR102,Completed,3,7/30/2024,3,No,2,'1': '140.9156075'
397,1352,SCB101,Completed,5,9/7/2024,3,No,3,'6': '62.72919932'
398,1353,CHR102,Cancelled,2,9/25/2023,1,No,2,'5': '126.8240468'
399,1353,BSF101,Cancelled,2,11/29/2023,4,No,3,'1': '69.02969117'
400,1353,CHR102,Completed,4,4/24/2024,4,No,2,'7': '125.2583178'
401,1354,DSK103,Completed,5,2/25/2024,4,No,3,'5': '121.6796261'
402,1355,SCB101,Completed,3,8/12/2024,3,No,3,'6': '62.72919932'
403,1355,DSK103,Completed,3,9/15/2024,4,No,3,'9': '121.6796261'
404,1356,BSF101,Completed,3,7/2/2024,1,No,3,'10': '69.89256231'
405,1357,CHR101,Cancelled,5,9/5/2024,4,Yes,5,'7': '3.724203797'
406,1358,SCB101,Cancelled,5,5/3/2024,3,No,3,'3': '62.72919932'
407,1359,SCB101,Cancelled,3,9/26/2023,3,No,3,'4': '62.72919932'
408,1359,CHR101,Cancelled,2,9/30/2023,3,No,5,'10': '4.189729272'
409,1359,DSK103,Cancelled,4,5/18/2024,1,Yes,3,'1': '123.2006214'
410,1362,BSF101,Cancelled,5,12/1/2023,1,Yes,3,'9': '69.89256231'
411,1363,CHR101,Completed,3,4/12/2024,3,No,5,'1': '4.189729272'
412,1364,BSF101,Completed,5,6/13/2024,3,No,3,'3': '77.65840257'
413,1364,CHR101,Cancelled,4,8/4/2024,3,No,5,'5': '4.189729272'
414,1365,CHR102,Completed,2,3/9/2024,4,No,2,'10': '125.2583178'
415,1368,DSK103,Cancelled,5,3/7/2024,1,No,3,'4': '123.2006214'
416,1368,CHR101,Completed,5,5/15/2024,1,No,5,'7': '3.770756345'
417,1368,DSK103,Cancelled,4,6/5/2024,1,No,3,'2': '123.2006214'
418,1369,CHR102,Completed,3,12/18/2023,3,No,2,'9': '140.9156075'
419,1372,CHR102,Completed,2,6/10/2024,3,No,2,'3': '140.9156075'
420,1372,CHR101,Cancelled,2,8/4/2024,4,No,5,'2': '3.724203797'
421,1374,CHR102,complete,4,3/27/2024,4,No,2,'8': '125.2583178'
422,1374,CHR101,Completed,5,5/22/2024,3,No,5,'8': '4.189729272'
423,1375,DSK103,Completed,2,9/22/2024,3,No,3,'6': '136.8895794'
424,1378,CHR101,Completed,5,5/2/2024,3,No,5,'8': '4.189729272'
425,1378,CHR102,Cancelled,5,7/21/2024,3,No,2,'9': '140.9156075'
426,1379,DSK103,Completed,4,10/11/2023,1,No,3,'8': '123.2006214'
427,1381,CHR101,complete,3,12/6/2023,1,No,5,'1': '3.770756345'
428,1381,CHR101,Completed,5,1/9/2024,1,No,5,'3': '3.770756345'
429,1382,DSK103,Cancelled,3,2/4/2024,1,No,3,'7': '123.2006214'
430,1383,BSF101,Completed,5,7/26/2024,4,No,3,'2': '69.02969117'
431,1385,CHR102,Completed,4,3/28/2024,4,No,2,'3': '125.2583178'
432,1387,SCB101,Completed,4,6/17/2024,3,No,3,'3': '62.72919932'
433,1388,SCB101,Completed,2,3/15/2024,4,No,3,'5': '55.75928829'
434,1389,SCB101,Completed,3,9/30/2023,4,No,3,'6': '55.75928829'
435,1389,CHR102,Completed,5,7/25/2024,3,No,2,'4': '140.9156075'
436,1389,BSF101,Completed,3,9/7/2024,3,Yes,3,'10': '77.65840257'
437,1390,CHR101,Cancelled,5,11/3/2023,4,No,5,'2': '3.724203797'
438,1390,SCB101,Completed,4,12/30/2023,4,Yes,3,'6': '55.75928829'
439,1393,CHR101,Cancelled,4,1/5/2024,1,No,5,'7': '3.770756345'
440,1395,DSK103,Completed,4,5/9/2024,3,No,3,'7': '136.8895794'
441,1396,BSF101,complete,2,12/2/2023,1,Yes,3,'1': '69.89256231'
442,1398,CHR102,Completed,4,7/22/2024,3,No,2,'10': '140.9156075'
443,1399,BSF101,Completed,5,12/5/2023,4,No,3,'7': '69.02969117'
444,1399,DSK103,Completed,3,1/15/2024,3,Yes,3,'1': '136.8895794'
445,1399,CHR101,Cancelled,2,7/18/2024,1,No,5,'1': '3.770756345'
446,1400,SCB101,Completed,2,11/10/2023,4,No,3,'8': '55.75928829'
447,1400,DSK103,Completed,3,8/15/2024,3,No,3,'3': '136.8895794'
448,1401,DSK103,Completed,4,11/2/2023,4,Yes,3,'7': '121.6796261'
449,1401,BSF101,Cancelled,4,12/27/2023,1,No,3,'4': '69.89256231'
450,1401,DSK103,Cancelled,5,4/9/2024,4,No,3,'1': '121.6796261'
451,1402,BSF101,Completed,2,4/29/2024,4,No,3,'1': '69.02969117'
452,1402,CHR102,Cancelled,5,9/23/2024,4,No,2,'5': '125.2583178'
453,1403,CHR102,Completed,3,1/23/2024,1,Yes,2,'3': '126.8240468'
454,1403,BSF101,Completed,5,7/29/2024,1,No,3,'5': '69.89256231'
455,1404,SCB101,Completed,3,2/18/2024,1,No,3,'1': '56.45627939'
456,1405,SCB101,Completed,5,7/15/2024,4,No,3,'5': '55.75928829'
457,1406,SCB101,complete,2,7/17/2024,3,No,3,'6': '62.72919932'
458,1408,CHR101,Completed,4,1/31/2024,4,No,5,'5': '3.724203797'
459,1408,CHR101,Completed,5,8/9/2024,1,No,5,'6': '3.770756345'
460,1409,CHR102,Cancelled,4,12/26/2023,3,No,2,'5': '140.9156075'
461,1409,CHR101,Completed,2,2/5/2024,4,No,5,'5': '3.724203797'
462,1411,CHR101,Completed,5,11/30/2023,4,No,5,'7': '3.724203797'
463,1411,CHR102,Cancelled,5,9/17/2024,1,No,2,'5': '126.8240468'
464,1416,BSF101,Completed,5,4/6/2024,1,Yes,3,'5': '69.89256231'
465,1416,BSF101,Cancelled,5,5/7/2024,4,No,3,'4': '69.02969117'
466,1416,BSF101,Completed,3,6/16/2024,3,No,3,'7': '77.65840257'
467,1419,CHR101,Completed,3,9/24/2023,4,Yes,5,'6': '3.724203797'
468,1420,CHR102,Completed,5,12/19/2023,3,No,2,'8': '140.9156075'
469,1421,SCB101,Completed,2,4/1/2024,1,No,3,'7': '56.45627939'
470,1422,DSK103,Cancelled,2,12/6/2023,4,No,3,'4': '121.6796261'
471,1422,CHR102,Completed,5,7/5/2024,4,No,2,'7': '125.2583178'
472,1422,BSF101,Cancelled,4,7/27/2024,3,No,3,'2': '77.65840257'
473,1422,BSF101,Completed,3,9/20/2024,4,Yes,3,'9': '69.02969117'
474,1423,SCB101,Completed,2,10/26/2023,4,Yes,3,'9': '55.75928829'
475,1423,BSF101,Completed,3,3/30/2024,3,No,3,'4': '77.65840257'
476,1424,DSK103,Completed,5,11/13/2023,4,Yes,3,'8': '121.6796261'
477,1425,DSK103,Completed,4,1/24/2024,4,Yes,3,'9': '121.6796261'
478,1425,SCB101,Completed,2,5/1/2024,3,No,3,'2': '62.72919932'
479,1427,CHR101,Cancelled,4,2/15/2024,3,No,5,'2': '4.189729272'
480,1428,CHR102,Completed,3,6/19/2024,1,No,2,'4': '126.8240468'
481,1429,BSF101,Completed,5,11/14/2023,1,No,3,'2': '69.89256231'
482,1430,SCB101,Completed,4,11/17/2023,1,No,3,'6': '56.45627939'
483,1431,CHR101,Completed,3,10/13/2023,1,Yes,5,'7': '3.770756345'
484,1431,DSK103,Cancelled,5,12/4/2023,4,No,3,'9': '121.6796261'
485,1431,CHR102,Completed,4,12/14/2023,3,No,2,'4': '140.9156075'
486,1431,DSK103,Completed,3,1/9/2024,1,No,3,'3': '123.2006214'
487,1433,DSK103,Completed,2,2/26/2024,1,No,3,'6': '123.2006214'
488,1434,CHR101,Completed,2,3/26/2024,3,No,5,'3': '4.189729272'
489,1435,BSF101,Completed,5,5/19/2024,3,Yes,3,'1': '77.65840257'
490,1436,DSK103,Completed,4,2/19/2024,1,No,3,'7': '123.2006214'
491,1436,CHR102,Completed,5,2/21/2024,1,No,2,'9': '126.8240468'
492,1442,SCB101,Cancelled,5,10/29/2023,4,No,3,'3': '55.75928829'
493,1443,CHR101,Completed,2,4/30/2024,3,No,5,'4': '4.189729272'
494,1443,SCB101,Completed,5,6/30/2024,3,No,3,'8': '62.72919932'
495,1445,CHR102,Cancelled,5,5/14/2024,3,Yes,2,'6': '140.9156075'
496,1447,BSF101,Cancelled,5,12/10/2023,4,No,3,'8': '69.02969117'
497,1447,SCB101,Completed,2,4/25/2024,1,No,3,'9': '56.45627939'
498,1447,CHR102,Completed,5,5/20/2024,3,Yes,2,'4': '140.9156075'
499,1447,DSK103,Completed,3,6/15/2024,3,No,3,'7': '136.8895794'
500,1448,SCB101,Cancelled,2,11/8/2023,1,No,3,'3': '56.45627939'
501,1449,CHR102,Completed,3,3/19/2024,4,No,2,'2': '125.2583178'
502,1450,SCB101,Completed,2,4/7/2024,1,No,3,'4': '56.45627939'
503,1451,DSK103,Completed,5,11/22/2023,3,No,3,'2': '136.8895794'
504,1451,CHR102,Completed,2,12/19/2023,3,No,2,'1': '140.9156075'
505,1454,DSK103,Cancelled,5,7/31/2024,4,Yes,3,'9': '121.6796261'
506,1454,BSF101,Completed,5,8/21/2024,4,No,3,'9': '69.02969117'
507,1455,CHR101,Completed,2,3/19/2024,1,No,5,'5': '3.770756345'
508,1455,CHR102,Completed,4,6/16/2024,1,No,2,'10': '126.8240468'
509,1456,CHR102,Cancelled,2,2/20/2024,1,No,2,'1': '126.8240468'
510,1457,CHR102,Completed,4,12/14/2023,1,Yes,2,'2': '126.8240468'
511,1457,BSF101,Cancelled,3,7/8/2024,1,Yes,3,'1': '69.89256231'
512,1458,SCB101,Completed,3,12/20/2023,1,No,3,'1': '56.45627939'
513,1458,DSK103,Cancelled,3,8/1/2024,4,No,3,'8': '121.6796261'
514,1460,CHR101,Completed,4,11/14/2023,3,No,5,'2': '4.189729272'
515,1460,CHR101,Completed,3,6/5/2024,3,No,5,'1': '4.189729272'
516,1460,BSF101,Completed,4,7/2/2024,1,No,3,'6': '69.89256231'
517,1461,BSF101,Completed,3,9/1/2024,4,No,3,'8': '69.02969117'
518,1461,CHR102,Completed,4,9/8/2024,4,No,2,'9': '125.2583178'
519,1462,CHR102,Completed,3,5/6/2024,4,No,2,'5': '125.2583178'
520,1462,CHR101,Completed,3,7/24/2024,4,No,5,'9': '3.724203797'
521,1463,SCB101,Completed,2,9/30/2023,3,No,3,'3': '62.72919932'
522,1464,CHR102,Completed,2,6/24/2024,3,No,2,'7': '140.9156075'
523,1465,CHR102,Completed,2,10/7/2023,4,Yes,2,'10': '125.2583178'
524,1465,SCB101,Completed,3,3/23/2024,1,No,3,'3': '56.45627939'
525,1466,BSF101,Completed,4,12/20/2023,3,Yes,3,'1': '77.65840257'
526,1466,CHR102,Completed,5,5/9/2024,3,No,2,'4': '140.9156075'
527,1466,DSK103,Completed,3,6/1/2024,1,No,3,'1': '123.2006214'
528,1466,DSK103,Cancelled,5,8/3/2024,4,No,3,'10': '121.6796261'
529,1467,BSF101,Completed,4,4/27/2024,3,No,3,'9': '77.65840257'
530,1469,DSK103,Completed,4,8/13/2024,3,No,3,'4': '136.8895794'
531,1470,BSF101,Completed,4,5/12/2024,1,No,3,'4': '69.89256231'
532,1473,CHR101,Completed,2,1/11/2024,3,Yes,5,'4': '4.189729272'
533,1473,BSF101,Completed,2,1/31/2024,3,No,3,'2': '77.65840257'
534,1473,CHR101,Completed,3,8/5/2024,3,No,5,'7': '4.189729272'
535,1475,DSK103,Completed,3,6/13/2024,3,No,3,'3': '136.8895794'
536,1476,DSK103,Completed,2,8/22/2024,4,No,3,'5': '121.6796261'
537,1477,SCB101,Completed,3,12/20/2023,4,No,3,'10': '55.75928829'
538,1478,SCB101,Completed,4,2/17/2024,3,No,3,'10': '62.72919932'
539,1478,CHR102,Completed,3,5/31/2024,3,No,2,'5': '140.9156075'
540,1480,CHR102,Completed,4,2/8/2024,3,No,2,'10': '140.9156075'
541,1480,BSF101,Cancelled,3,9/19/2024,3,No,3,'9': '77.65840257'
542,1481,SCB101,Completed,3,1/15/2024,1,Yes,3,'5': '56.45627939'
543,1481,BSF101,Completed,2,2/20/2024,4,No,3,'10': '69.02969117'
544,1482,CHR101,Cancelled,5,10/13/2023,1,No,5,'10': '3.770756345'
545,1482,CHR101,Cancelled,5,2/3/2024,4,No,5,'9': '3.724203797'
546,1483,BSF101,Cancelled,5,11/1/2023,3,No,3,'4': '77.65840257'
547,1483,DSK103,Completed,4,11/3/2023,3,Yes,3,'2': '136.8895794'
548,1483,CHR101,Completed,4,6/11/2024,1,No,5,'6': '3.770756345'
549,1483,CHR101,Cancelled,2,9/5/2024,3,No,5,'5': '4.189729272'
550,1484,DSK103,Completed,3,9/20/2024,4,No,3,'8': '121.6796261'
551,1486,DSK103,Completed,4,10/27/2023,3,Yes,3,'1': '136.8895794'
552,1486,CHR102,Completed,3,2/10/2024,1,No,2,'9': '126.8240468'
553,1486,BSF101,Completed,2,3/11/2024,4,Yes,3,'3': '69.02969117'
554,1488,CHR102,Cancelled,3,6/7/2024,4,No,2,'4': '125.2583178'
555,1489,SCB101,Completed,3,8/2/2024,1,No,3,'3': '56.45627939'
556,1490,CHR102,Cancelled,3,6/26/2024,4,Yes,2,'8': '125.2583178'
557,1492,SCB101,Completed,4,4/16/2024,4,No,3,'9': '55.75928829'
558,1494,CHR102,Completed,5,10/31/2023,4,No,2,'4': '125.2583178'
559,1494,CHR101,Completed,4,12/7/2023,4,No,5,'3': '3.724203797'
560,1495,DSK103,Completed,3,2/12/2024,3,No,3,'7': '136.8895794'
561,1495,CHR101,Completed,4,4/27/2024,4,No,5,'6': '3.724203797'
562,1495,BSF101,Cancelled,5,6/3/2024,3,No,3,'7': '77.65840257'
563,1495,BSF101,Cancelled,3,9/14/2024,3,No,3,'3': '77.65840257'
564,1497,DSK103,Completed,5,11/3/2023,4,No,3,'4': '121.6796261'
565,1497,DSK103,Cancelled,5,5/21/2024,4,Yes,3,'1': '121.6796261'
566,1499,SCB101,Completed,2,11/14/2023,3,No,3,'10': '62.72919932'
567,1499,CHR102,Cancelled,5,1/1/2024,4,No,2,'4': '125.2583178'
568,1499,BSF101,Completed,5,5/23/2024,3,No,3,'9': '77.65840257'
569,1499,BSF101,Completed,2,5/24/2024,4,No,3,'5': '69.02969117'
570,1501,SCB101,Completed,2,8/22/2024,3,Yes,3,'1': '62.72919932'
571,1502,SCB101,Completed,3,3/18/2024,4,No,3,'8': '55.75928829'
572,1502,DSK103,Completed,4,7/4/2024,1,Yes,3,'3': '123.2006214'
573,1504,DSK103,Completed,5,9/5/2024,3,No,3,'7': '136.8895794'
574,1507,DSK103,Completed,5,7/20/2024,3,No,3,'1': '136.8895794'
575,1509,SCB101,Completed,4,7/25/2024,3,Yes,3,'3': '62.72919932'
576,1511,DSK103,Completed,5,1/20/2024,4,Yes,3,'2': '121.6796261'
577,1511,DSK103,Completed,5,8/7/2024,1,No,3,'8': '123.2006214'
578,1512,SCB101,Cancelled,4,1/19/2024,3,No,3,'2': '62.72919932'
579,1512,CHR102,Completed,4,2/21/2024,4,No,2,'3': '125.2583178'
580,1512,SCB101,Completed,2,4/14/2024,4,Yes,3,'5': '55.75928829'
581,1512,SCB101,Cancelled,2,4/27/2024,3,Yes,3,'10': '62.72919932'
582,1514,CHR101,Cancelled,3,10/8/2023,4,Yes,5,'1': '3.724203797'
583,1514,SCB101,Cancelled,3,8/14/2024,4,No,3,'7': '55.75928829'
584,1515,CHR102,Completed,4,10/23/2023,1,No,2,'1': '126.8240468'
585,1516,CHR102,Completed,2,11/10/2023,1,No,2,'2': '126.8240468'
586,1516,DSK103,Completed,3,6/3/2024,1,No,3,'4': '123.2006214'
587,1517,CHR102,Cancelled,3,1/8/2024,3,No,2,'10': '140.9156075'
588,1518,CHR102,Completed,4,1/27/2024,1,No,2,'4': '126.8240468'
589,1518,CHR102,Completed,3,2/14/2024,4,No,2,'5': '125.2583178'
590,1518,CHR102,Completed,5,5/17/2024,1,No,2,'1': '126.8240468'
591,1518,DSK103,Completed,2,5/20/2024,4,No,3,'4': '121.6796261'
592,1520,SCB101,Completed,3,6/9/2024,3,No,3,'8': '62.72919932'
593,1523,DSK103,Completed,2,12/22/2023,4,Yes,3,'8': '121.6796261'
594,1523,SCB101,Cancelled,2,4/30/2024,1,No,3,'9': '56.45627939'
595,1524,SCB101,Completed,4,3/8/2024,4,No,3,'10': '55.75928829'
596,1526,DSK103,Completed,4,12/8/2023,4,No,3,'5': '121.6796261'
597,1528,BSF101,Completed,5,6/1/2024,4,No,3,'9': '69.02969117'
598,1535,CHR102,Completed,4,6/18/2024,1,Yes,2,'7': '126.8240468'
599,1535,CHR101,Completed,4,7/9/2024,4,Yes,5,'6': '3.724203797'
600,1536,CHR102,Cancelled,5,1/7/2024,1,No,2,'4': '126.8240468'
601,1536,DSK103,Cancelled,4,2/25/2024,3,Yes,3,'7': '136.8895794'
602,1537,SCB101,Completed,4,7/2/2024,4,No,3,'3': '55.75928829'
603,1538,CHR101,Completed,4,5/14/2024,3,No,5,'6': '4.189729272'
604,1538,CHR101,Completed,2,7/7/2024,4,No,5,'5': '3.724203797'
605,1539,CHR101,Completed,4,2/1/2024,3,No,5,'3': '4.189729272'
606,1539,CHR102,Cancelled,5,5/28/2024,1,No,2,'8': '126.8240468'
607,1539,BSF101,Cancelled,5,6/27/2024,1,No,3,'9': '69.89256231'
608,1540,SCB101,Cancelled,2,2/12/2024,3,No,3,'2': '62.72919932'
609,1541,DSK103,Completed,4,11/8/2023,4,No,3,'5': '121.6796261'
610,1543,SCB101,Completed,2,4/5/2024,4,No,3,'8': '55.75928829'
611,1545,DSK103,Cancelled,2,6/30/2024,1,No,3,'7': '123.2006214'
612,1546,CHR102,Completed,4,11/3/2023,4,No,2,'8': '125.2583178'
613,1546,BSF101,Completed,3,4/26/2024,1,No,3,'1': '69.89256231'
614,1549,CHR101,Completed,3,5/21/2024,4,No,5,'2': '3.724203797'
615,1551,CHR101,Completed,2,6/5/2024,3,Yes,5,'2': '4.189729272'
616,1553,CHR101,Completed,2,2/8/2024,4,No,5,'1': '3.724203797'
617,1554,BSF101,Completed,2,5/8/2024,4,No,3,'9': '69.02969117'
618,1555,DSK103,Cancelled,3,6/15/2024,3,Yes,3,'1': '136.8895794'
619,1556,SCB101,Completed,3,10/2/2023,3,No,3,'3': '62.72919932'
620,1558,DSK103,Completed,5,5/25/2024,3,No,3,'8': '136.8895794'
621,1559,CHR101,Cancelled,5,11/5/2023,4,No,5,'1': '3.724203797'
622,1559,DSK103,Cancelled,2,11/9/2023,4,No,3,'9': '121.6796261'
623,1559,CHR101,Completed,2,5/15/2024,4,No,5,'10': '3.724203797'
624,1559,DSK103,Completed,5,9/12/2024,1,No,3,'2': '123.2006214'
625,1561,DSK103,Cancelled,3,11/30/2023,1,No,3,'2': '123.2006214'
626,1561,DSK103,Completed,2,6/18/2024,3,No,3,'1': '136.8895794'
627,1562,BSF101,Completed,3,6/13/2024,1,No,3,'5': '69.89256231'
628,1566,CHR102,Cancelled,3,12/2/2023,4,No,2,'8': '125.2583178'
629,1566,SCB101,Completed,3,12/16/2023,3,No,3,'5': '62.72919932'
630,1566,DSK103,Completed,4,3/27/2024,1,No,3,'9': '123.2006214'
631,1568,CHR101,Completed,3,10/27/2023,1,No,5,'10': '3.770756345'
632,1568,DSK103,Completed,3,1/13/2024,1,Yes,3,'2': '123.2006214'
633,1568,BSF101,Completed,2,6/13/2024,3,No,3,'6': '77.65840257'
634,1570,DSK103,Completed,3,11/19/2023,4,No,3,'7': '121.6796261'
635,1571,CHR101,Completed,5,10/18/2023,4,No,5,'2': '3.724203797'
636,1571,SCB101,Cancelled,2,1/5/2024,4,No,3,'1': '55.75928829'
637,1571,BSF101,Completed,2,1/6/2024,4,No,3,'4': '69.02969117'
638,1574,DSK103,Completed,3,4/1/2024,1,No,3,'8': '123.2006214'
639,1574,BSF101,Cancelled,4,9/10/2024,3,No,3,'6': '77.65840257'
640,1576,SCB101,Completed,5,2/20/2024,4,No,3,'8': '55.75928829'
641,1577,CHR101,Cancelled,2,11/17/2023,1,Yes,5,'8': '3.770756345'
642,1577,BSF101,Completed,5,7/29/2024,1,No,3,'3': '69.89256231'
643,1578,CHR102,Completed,5,3/29/2024,1,No,2,'10': '126.8240468'
644,1578,BSF101,Cancelled,2,4/23/2024,3,Yes,3,'4': '77.65840257'
645,1578,CHR102,Completed,4,7/17/2024,4,No,2,'10': '125.2583178'
646,1579,SCB101,Completed,2,2/8/2024,4,Yes,3,'4': '55.75928829'
647,1581,BSF101,Cancelled,4,1/18/2024,3,Yes,3,'5': '77.65840257'
648,1584,CHR102,Cancelled,5,6/18/2024,3,No,2,'7': '140.9156075'
649,1585,SCB101,Cancelled,3,3/24/2024,3,No,3,'8': '62.72919932'
650,1585,BSF101,Completed,5,5/19/2024,1,Yes,3,'6': '69.89256231'
651,1585,CHR102,Completed,4,7/22/2024,3,No,2,'7': '140.9156075'
652,1586,CHR101,Completed,2,5/28/2024,3,No,5,'6': '4.189729272'
653,1587,SCB101,Completed,5,10/27/2023,3,No,3,'9': '62.72919932'
654,1587,DSK103,Cancelled,5,3/23/2024,1,No,3,'9': '123.2006214'
655,1587,DSK103,Completed,5,6/13/2024,1,No,3,'2': '123.2006214'
656,1587,DSK103,Cancelled,3,7/31/2024,3,No,3,'9': '136.8895794'
657,1589,DSK103,Cancelled,3,2/21/2024,3,Yes,3,'8': '136.8895794'
658,1589,CHR101,Completed,3,6/8/2024,1,No,5,'2': '3.770756345'
659,1590,CHR101,Completed,2,11/2/2023,3,No,5,'8': '4.189729272'
660,1590,BSF101,Completed,3,7/15/2024,1,No,3,'10': '69.89256231'
661,1591,CHR101,Completed,2,12/5/2023,1,No,5,'9': '3.770756345'
662,1591,SCB101,Completed,3,2/13/2024,3,No,3,'3': '62.72919932'
663,1592,DSK103,Completed,5,10/1/2023,4,Yes,3,'10': '121.6796261'
664,1592,DSK103,Cancelled,4,4/7/2024,4,Yes,3,'5': '121.6796261'
665,1593,BSF101,Completed,4,10/22/2023,4,No,3,'3': '69.02969117'
666,1595,SCB101,Completed,2,8/11/2024,4,No,3,'9': '55.75928829'
667,1597,SCB101,Completed,5,4/26/2024,1,No,3,'5': '56.45627939'
668,1597,BSF101,Completed,3,5/9/2024,4,Yes,3,'7': '69.02969117'
669,1599,BSF101,Cancelled,4,11/17/2023,4,No,3,'3': '69.02969117'
670,1601,CHR102,Completed,4,4/4/2024,1,No,2,'2': '126.8240468'
671,1601,BSF101,Cancelled,2,9/18/2024,1,No,3,'5': '69.89256231'
672,1602,SCB101,Completed,3,9/11/2024,1,Yes,3,'9': '56.45627939'
673,1603,SCB101,Completed,4,5/24/2024,3,No,3,'3': '62.72919932'
674,1605,BSF101,Completed,3,4/22/2024,3,No,3,'6': '77.65840257'
675,1606,DSK103,Cancelled,2,8/16/2024,3,No,3,'7': '136.8895794'
676,1606,BSF101,Completed,4,8/30/2024,4,No,3,'5': '69.02969117'
677,1610,SCB101,Cancelled,2,6/18/2024,1,No,3,'1': '56.45627939'
678,1611,CHR101,Completed,3,5/18/2024,3,No,5,'9': '4.189729272'
679,1611,DSK103,Completed,4,6/13/2024,1,Yes,3,'1': '123.2006214'
